"STATION","NAME","DATE","AWND","PRCP","SNOW","SNWD","TMAX"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-15","2.46","0.00","0.0","7.9","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-16","0.89","0.00","0.0","5.9","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-17","1.12","0.00","0.0","5.9","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-18","1.12","0.00","0.0","5.9","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-19","1.57","0.00","0.1","5.9","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-20","0.67","0.01","0.4","5.9","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-21","2.68","0.00","0.1","5.9","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-22","0.00","0.06","1.4","5.9","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-23","0.45","0.08","1.8","7.9","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-24","5.37","0.00","0.0","9.8","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-25","6.26","0.00","0.0","7.9","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-26","3.36","0.00","0.0","7.1","29"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-27","0.89","0.00","0.0","7.1","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-28","1.57","0.00","0.2","7.1","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-29","0.67","0.00","0.0","7.1","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-11-30","2.24","0.00","0.0","7.1","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-01","0.89","0.05","0.8","7.1","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-02","1.57","0.00","0.0","7.1","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-03","1.79","0.08","1.3","7.1","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-04","1.34","0.00","0.0","7.9","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-05","2.01","0.00","0.0","7.9","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-06","0.89","0.00","0.0","7.9","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-07","1.34","0.00","0.0","7.9","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-08","0.89","0.00","0.0","7.9","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-09","0.89","0.08","1.0","9.1","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-10","2.91","0.00","0.0","9.1","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-11","2.24","0.10","1.3","9.8","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-12","2.01","0.00","0.0","9.8","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-13","1.12","0.03","0.6","9.8","7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-14","1.34","0.00","0.0","9.8","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-15","1.12","0.00","0.0","9.1","-6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-16","1.12","0.00","0.0","9.8","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-17","1.34","0.02","0.3","9.8","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-18","0.22","0.04","1.7","9.8","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-19","0.67","0.02","0.4","11.0","0"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-20","0.00","0.00","0.0","11.0","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-21","0.22","0.00","0.0","11.0","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-22","0.67","0.00","0.0","9.8","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-23","1.12","0.00","0.0","9.8","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-24","0.89","0.00","0.0","9.8","-13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-25","5.82","0.00","0.0","9.8","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-26","5.59","0.00","0.0","9.8","8"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-27","0.22","0.00","0.0","9.8","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-28","0.22","0.00","0.0","9.8","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-29","1.12","0.00","0.1","9.8","2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-30","4.25","0.00","0.0","9.8","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2018-12-31","4.47","0.00","0.0","9.8","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-01","4.47","0.00","0.0","9.8","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-02","4.25","0.15","3.1","9.8","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-03","3.80","0.00","0.1","13.0","12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-04","0.67","0.00","0.0","13.0","-19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-05","0.22","0.00","0.0","13.0","-27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-06","0.00","0.00","0.0","13.0","-30"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-07","0.45","0.00","0.0","13.0","-31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-08","0.00","0.01","0.1","11.8","-11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-09","2.91","0.07","1.0","11.8","-3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-10","1.12","0.02","0.3","13.0","-14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-11","0.22","0.01","0.2","13.0","-26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-12","2.01","0.00","0.0","13.0","-12"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-13","3.58","0.00","0.0","13.0","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-14","1.34","0.00","0.0","13.0","3"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-15","0.67","0.00","0.0","13.0","-7"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-16","2.91","0.00","0.0","13.0","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-17","0.67","0.00","0.0","13.0","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-18","0.89","0.04","1.3","14.2","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-19","0.00","0.02","0.4","14.2","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-20","0.22","0.00","0.0","14.2","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-21","5.37","0.00","0.0","14.2","-5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-22","4.92","0.00","0.0","14.2","-1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-23","1.34","0.00","0.0","14.2","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-24","1.12","0.00","0.0","14.2","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-25","3.13","0.14","3.0","14.2","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-26","1.79","0.00","0.3","16.1","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-27","1.12","0.00","0.0","16.1","16"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-28","1.12","0.08","0.6","16.1","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-29","2.01","0.11","1.1","16.1","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-30","5.82","0.00","0.0","16.9","15"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-01-31","2.01","0.00","0.0","16.1","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-01","5.82","0.00","0.0","16.1","6"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-02","2.01","0.00","0.0","16.1","1"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-03","1.57","0.10","1.5","16.1","11"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-04","2.91","0.01","0.8","18.1","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-05","2.01","0.00","0.1","18.1","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-06","0.67","0.00","0.0","18.1","17"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-07","0.67","0.00","0.0","16.9","18"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-08","1.34","0.09","1.3","16.9","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-09","3.58","0.01","0.1","18.1","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-10","1.34","0.00","0.1","16.9","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-11","2.91","0.07","0.9","16.9","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-12","8.50","0.27","5.3","18.1","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-13","6.93","0.02","0.5","22.8","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-14","3.58","0.00","0.0","22.8","5"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-15","2.68","0.00","0.0","20.9","-2"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-16","2.46","0.01","0.6","20.9","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-17","2.46","0.03","0.6","20.9","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-18","1.57","0.15","3.1","24.0","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-19","5.82","0.01","0.3","24.0","20"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-20","4.25","0.00","0.0","24.0","14"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-21","3.36","0.00","0.0","24.0","13"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-22","2.68","0.02","0.9","22.0","10"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-23","1.12","0.00","0.0","22.0","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-24","1.12","0.00","0.0","22.0","19"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-25","1.12","0.00","0.0","20.9","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-26","1.12","0.00","0.0","20.1","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-27","0.22","0.00","0.0","20.1","21"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-02-28","0.67","0.00","0.0","20.1","23"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-01","0.89","0.00","0.0","20.1","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-02","1.34","0.02","0.9","20.1","22"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-03","1.57","0.02","0.4","20.1","25"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-04","1.34","0.00","0.0","20.9","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-05","1.57","0.00","0.0","20.1","27"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-06","1.12","0.11","1.1","20.9","24"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-07","2.46","0.00","0.0","20.9","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-08","1.12","0.00","0.0","20.1","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-09","5.37","0.00","0.0","20.1","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-10","3.58","0.00","0.0","20.1","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-11","1.57","0.00","0.0","18.1","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-12","0.89","0.05","0.4","18.9","36"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-13","7.38","0.00","0.0","18.9","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-14","4.47","0.00","0.0","18.9","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-15","4.70","0.00","0.0","18.9","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-16","4.92","0.00","0.0","18.9","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-17","5.82","0.00","0.0","18.9","48"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-18","3.80","0.00","0.0","18.1","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-19","8.28","0.00","0.0","16.1","38"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-20","6.49","0.00","0.0","15.0","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-21","3.36","0.00","0.0","15.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-22","7.16","0.00","0.0","13.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-23","4.92","0.00","0.0","13.0","52"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-24","1.79","0.00","0.0","11.8","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-25","4.25","0.09","0.0","11.0","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-26","1.79","0.05","0.0","9.8","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-27","2.68","0.10","0.0","7.9","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-28","3.80","0.01","0.0","5.9","43"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-29","2.01","0.00","0.0","5.9","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-30","0.67","0.00","0.0","5.9","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-03-31","1.12","0.00","0.0","5.9","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-01","1.12","0.00","0.0","3.9","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-02","8.50","0.00","0.0","3.1","42"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-03","17.45","0.00","0.0","3.1","26"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-04","13.20","0.00","0.0","0.0","31"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-05","10.51","0.00","0.0","0.0","41"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-06","8.72","0.00","0.0","0.0","40"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-07","6.26","0.00","0.0","0.0","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-08","1.79","0.00","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-09","3.36","0.00","0.0","0.0","54"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-10","2.68","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-11","6.49","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-12","2.68","0.00","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-13","4.03","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-14","5.59","0.00","0.0","0.0","51"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-15","3.13","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-16","4.70","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-17","4.47","0.13","2.2","0.0","33"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-18","4.47","0.08","0.8","2.0","32"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-19","3.58","0.09","1.0","2.0","37"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-20","5.37","0.00","0.0","1.2","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-21","9.62","0.00","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-22","6.71","0.15","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-23","6.26","0.14","1.4","0.0","34"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-24","4.92","0.00","0.0","1.2","44"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-25","7.38","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-26","4.92","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-27","3.80","0.00","0.0","0.0","53"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-28","4.47","0.00","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-29","4.70","0.00","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-04-30","4.70","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-01","4.70","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-02","11.18","0.03","0.0","0.0","58"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-03","6.49","0.04","0.0","0.0","45"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-04","7.61","0.00","0.0","0.0","50"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-05","5.82","0.00","0.0","0.0","49"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-06","10.74","0.00","0.0","0.0","46"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-07","6.71","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-08","3.80","0.14","0.0","0.0","56"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-09","5.37","0.01","0.0","0.0","61"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-10","9.40","0.00","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-11","5.37","0.00","0.0","0.0","59"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-12","4.03","0.00","0.0","0.0","60"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-13","3.58","0.00","0.0","0.0","64"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-14","1.57","0.00","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-15","5.82","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-16","9.84","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-17","4.47","0.02","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-18","2.91","0.35","0.0","0.0","67"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-19","4.25","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-20","4.03","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-21","2.46","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-22","2.68","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-23","7.83","0.05","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-24","4.03","0.04","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-25","5.14","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-26","3.58","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-27","7.83","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-28","3.36","0.02","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-29","4.70","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-30","6.93","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-05-31","4.25","0.31","0.0","0.0","65"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-01","5.59","0.48","0.0","0.0","55"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-02","3.80","0.66","0.0","0.0","66"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-03","5.82","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-04","4.25","0.00","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-05","4.03","0.00","0.0","0.0","71"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-06","4.03","0.00","0.0","0.0","70"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-07","4.03","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-08","2.24","0.00","0.0","0.0","69"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-09","3.80","0.03","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-10","4.25","0.00","0.0","0.0","73"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-11","4.03","0.05","0.0","0.0","72"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-12","7.38","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-13","4.92","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-14","7.38","0.00","0.0","0.0","78"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-15","7.16","0.02","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-16","4.47","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-17","5.37","0.02","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-18","5.37","0.00","0.0","0.0","74"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-19","3.36","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-20","2.01","0.00","0.0","0.0","82"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-21","4.25","0.00","0.0","0.0","85"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-22","5.37","0.00","0.0","0.0","83"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-23","1.79","0.10","0.0","0.0","68"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-24","4.92","0.00","0.0","0.0","75"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-25","5.14","0.00","0.0","0.0","76"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-26","4.70","0.00","0.0","0.0","79"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-27","2.68","0.00","0.0","0.0","77"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-28","4.03","0.00","0.0","0.0","87"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-29","4.47","0.00","0.0","0.0","89"
"USW00026411","FAIRBANKS INTERNATIONAL AIRPORT, AK US","2019-06-30","4.92","0.15","0.0","0.0","79"
